18905,Corpus B-Type Armor Explosive Hardener,,
18907,Centus B-Type Armor Explosive Hardener,,
18909,Corpus B-Type Armor Kinetic Hardener,,
18911,Centus B-Type Armor Kinetic Hardener,,
18913,Corpus B-Type Armor Thermic Hardener,,
18915,Centus B-Type Armor Thermic Hardener,,
18917,Corpus A-Type Armor Thermic Hardener,,
18919,Centus A-Type Armor Thermic Hardener,,
18921,Corpus A-Type Armor Kinetic Hardener,,
18923,Centus A-Type Armor Kinetic Hardener,,
18925,Corpus A-Type Armor Explosive Hardener,,
18927,Centus A-Type Armor Explosive Hardener,,
18929,Corpus A-Type Armor EM Hardener,,
18931,Centus A-Type Armor EM Hardener,,
18933,Corpus X-Type Armor EM Hardener,,
18935,Centus X-Type Armor EM Hardener,,
18937,Corpus X-Type Armor Explosive Hardener,,
18939,Centus X-Type Armor Explosive Hardener,,
18941,Corpus X-Type Armor Kinetic Hardener,,
18943,Centus X-Type Armor Kinetic Hardener,,
18945,Corpus X-Type Armor Thermic Hardener,,
18947,Centus X-Type Armor Thermic Hardener,,
18949,Core C-Type Armor EM Hardener,,
18951,Core C-Type Armor Explosive Hardener,,
18953,Core C-Type Armor Kinetic Hardener,,
18955,Core C-Type Armor Thermic Hardener,,
18957,Core B-Type Armor EM Hardener,,
18959,Core B-Type Armor Explosive Hardener,,
18961,Core B-Type Armor Kinetic Hardener,,
18963,Core B-Type Armor Thermic Hardener,,
18965,Core A-Type Armor EM Hardener,,
18967,Core A-Type Armor Explosive Hardener,,
18969,Core A-Type Armor Kinetic Hardener,,
18971,Core A-Type Armor Thermic Hardener,,
18973,Core X-Type Armor EM Hardener,,
18975,Core X-Type Armor Explosive Hardener,,
18977,Core X-Type Armor Kinetic Hardener,,
18979,Core X-Type Armor Thermic Hardener,,
18981,Coreli C-Type Small Remote Armor Repairer,,
18983,Coreli B-Type Small Remote Armor Repairer,,
18985,Coreli A-Type Small Remote Armor Repairer,,
18987,Corelum C-Type Medium Remote Armor Repairer,,
18989,Corelum B-Type Medium Remote Armor Repairer,,
18991,Corelum A-Type Medium Remote Armor Repairer,,
18999,Corpii C-Type Small Armor Repairer,,
19001,Corpii B-Type Small Armor Repairer,,
19003,Corpii A-Type Small Armor Repairer,,
19005,Centii C-Type Small Armor Repairer,,
19007,Centii B-Type Small Armor Repairer,,
19009,Centii A-Type Small Armor Repairer,,
19011,Coreli C-Type Small Armor Repairer,,
19013,Coreli B-Type Small Armor Repairer,,
19015,Coreli A-Type Small Armor Repairer,,
19017,Corpum C-Type Medium Armor Repairer,,
19019,Corpum B-Type Medium Armor Repairer,,
19021,Corpum A-Type Medium Armor Repairer,,
19023,Centum C-Type Medium Armor Repairer,,
19025,Centum B-Type Medium Armor Repairer,,
19027,Centum A-Type Medium Armor Repairer,,
19029,Corelum C-Type Medium Armor Repairer,,
19031,Corelum B-Type Medium Armor Repairer,,
19033,Corelum A-Type Medium Armor Repairer,,
19035,Core C-Type Large Armor Repairer,,
19036,Core B-Type Large Armor Repairer,,
19037,Core A-Type Large Armor Repairer,,
19038,Core X-Type Large Armor Repairer,,
19039,Corpus C-Type Large Armor Repairer,,
19040,Centus C-Type Large Armor Repairer,,
19041,Corpus B-Type Large Armor Repairer,,
19042,Centus B-Type Large Armor Repairer,,
19043,Corpus A-Type Large Armor Repairer,,
19044,Centus A-Type Large Armor Repairer,,
19045,Corpus X-Type Large Armor Repairer,,
19046,Centus X-Type Large Armor Repairer,,
19047,Centii C-Type Small Remote Armor Repairer,,
19049,Centii B-Type Small Remote Armor Repairer,,
19051,Centii A-Type Small Remote Armor Repairer,,
19053,Centum C-Type Medium Remote Armor Repairer,,
19055,Centum B-Type Medium Remote Armor Repairer,,
19057,Centum A-Type Medium Remote Armor Repairer,,
19065,Corpii C-Type Small Remote Capacitor Transmitter,,
19067,Corpii B-Type Small Remote Capacitor Transmitter,,
19069,Corpii A-Type Small Remote Capacitor Transmitter,,
19071,Centii C-Type Small Remote Capacitor Transmitter,,
19073,Centii B-Type Small Remote Capacitor Transmitter,,
19075,Centii A-Type Small Remote Capacitor Transmitter,,
19077,Corpum C-Type Medium Remote Capacitor Transmitter,,
19079,Corpum B-Type Medium Remote Capacitor Transmitter,,
19081,Corpum A-Type Medium Remote Capacitor Transmitter,,
19083,Centum C-Type Medium Remote Capacitor Transmitter,,
19085,Centum B-Type Medium Remote Capacitor Transmitter,,
19087,Centum A-Type Medium Remote Capacitor Transmitter,,
19101,Corpii C-Type Small Nosferatu,,
19103,Corpii B-Type Small Nosferatu,,
19105,Corpii A-Type Small Nosferatu,,
19107,Corpum C-Type Medium Nosferatu,,
19109,Corpum B-Type Medium Nosferatu,,
19111,Corpum A-Type Medium Nosferatu,,
19113,Corpus C-Type Heavy Nosferatu,,
19115,Corpus B-Type Heavy Nosferatu,,
19117,Corpus A-Type Heavy Nosferatu,,
19119,Corpus X-Type Heavy Nosferatu,,
19129,Gistii C-Type Small Remote Shield Booster,,
19131,Gistii B-Type Small Remote Shield Booster,,
19133,Gistii A-Type Small Remote Shield Booster,,
19135,Pithi C-Type Small Remote Shield Booster,,
19137,Pithi B-Type Small Remote Shield Booster,,
19139,Pithi A-Type Small Remote Shield Booster,,
19141,Gistum C-Type Medium Remote Shield Booster,,
19143,Gistum B-Type Medium Remote Shield Booster,,
19145,Gistum A-Type Medium Remote Shield Booster,,
19147,Pithum C-Type Medium Remote Shield Booster,,
19149,Pithum B-Type Medium Remote Shield Booster,,
19151,Pithum A-Type Medium Remote Shield Booster,,
19169,Gistii C-Type Small Shield Booster,,
19171,Gistii B-Type Small Shield Booster,,
19173,Gistii A-Type Small Shield Booster,,
19175,Pithi C-Type Small Shield Booster,,
19177,Pithi B-Type Small Shield Booster,,
19179,Pithi A-Type Small Shield Booster,,
19181,Gistum C-Type Medium Shield Booster,,
19183,Gistum B-Type Medium Shield Booster,,
19185,Gistum A-Type Medium Shield Booster,,
19187,Pithum C-Type Medium Shield Booster,,
19189,Pithum B-Type Medium Shield Booster,,
19191,Pithum A-Type Medium Shield Booster,,
19193,Gist C-Type Large Shield Booster,,
19194,Gist B-Type Large Shield Booster,,
19195,Gist C-Type X-Large Shield Booster,,
19196,Gist B-Type X-Large Shield Booster,,
19197,Gist A-Type X-Large Shield Booster,,
19198,Gist X-Type X-Large Shield Booster,,
19199,Gist A-Type Large Shield Booster,,
19200,Gist X-Type Large Shield Booster,,
19201,Pith C-Type Large Shield Booster,,
19202,Pith C-Type X-Large Shield Booster,,
19203,Pith B-Type Large Shield Booster,,
19204,Pith B-Type X-Large Shield Booster,,
19205,Pith A-Type Large Shield Booster,,
19206,Pith A-Type X-Large Shield Booster,,
19207,Pith X-Type Large Shield Booster,,
19208,Pith X-Type X-Large Shield Booster,,
19209,Pithum C-Type Explosive Deflection Amplifier,,
19211,Pithum C-Type Thermic Dissipation Amplifier,,
19213,Pithum C-Type Kinetic Deflection Amplifier,,
19215,Pithum C-Type EM Ward Amplifier,,
19217,Pithum B-Type Explosive Deflection Amplifier,,
19219,Pithum B-Type Thermic Dissipation Amplifier,,
19221,Pithum B-Type Kinetic Deflection Amplifier,,
19223,Pithum B-Type EM Ward Amplifier,,
19225,Pithum A-Type Explosive Deflection Amplifier,,
19227,Pithum A-Type Thermic Dissipation Amplifier,,
19229,Pithum A-Type Kinetic Deflection Amplifier,,
19231,Pithum A-Type EM Ward Amplifier,,
19233,Gistum C-Type Explosive Deflection Amplifier,,
19235,Gistum B-Type Explosive Deflection Amplifier,,
19237,Gistum C-Type Thermic Dissipation Amplifier,,
19239,Gistum B-Type Thermic Dissipation Amplifier,,
19241,Gistum C-Type Kinetic Deflection Amplifier,,
19243,Gistum B-Type Kinetic Deflection Amplifier,,
19245,Gistum C-Type EM Ward Amplifier,,
19247,Gistum B-Type EM Ward Amplifier,,
19249,Gistum A-Type Explosive Deflection Amplifier,,
19251,Gistum A-Type Thermic Dissipation Amplifier,,
19253,Gistum A-Type Kinetic Deflection Amplifier,,
19255,Gistum A-Type EM Ward Amplifier,,
19257,Gist C-Type Kinetic Deflection Field,,
19258,Pith C-Type Kinetic Deflection Field,,
19259,Gist C-Type Explosive Deflection Field,,
19260,Pith C-Type Explosive Deflection Field,,
19261,Gist C-Type Thermic Dissipation Field,,
19262,Pith C-Type Thermic Dissipation Field,,
19263,Gist C-Type EM Ward Field,,
19264,Pith C-Type EM Ward Field,,
19265,Gist B-Type EM Ward Field,,
19266,Pith B-Type EM Ward Field,,
19267,Gist B-Type Thermic Dissipation Field,,
19268,Pith B-Type Thermic Dissipation Field,,
19269,Gist B-Type Explosive Deflection Field,,
19270,Pith B-Type Explosive Deflection Field,,
19271,Gist B-Type Kinetic Deflection Field,,
19272,Pith B-Type Kinetic Deflection Field,,
19273,Gist A-Type Kinetic Deflection Field,,
19274,Pith A-Type Kinetic Deflection Field,,
19275,Gist A-Type Explosive Deflection Field,,
19276,Pith A-Type Explosive Deflection Field,,
19277,Gist A-Type Thermic Dissipation Field,,
19278,Pith A-Type Thermic Dissipation Field,,
19279,Gist A-Type EM Ward Field,,
19280,Pith A-Type EM Ward Field,,
19281,Gist X-Type EM Ward Field,,
19282,Pith X-Type EM Ward Field,,
19283,Gist X-Type Thermic Dissipation Field,,
19284,Pith X-Type Thermic Dissipation Field,,
19285,Gist X-Type Explosive Deflection Field,,
19286,Pith X-Type Explosive Deflection Field,,
19287,Gist X-Type Kinetic Deflection Field,,
19288,Pith X-Type Kinetic Deflection Field,,
19289,Pith C-Type Shield Boost Amplifier,,
19293,Gist A-Type Shield Boost Amplifier,,
19295,Pith X-Type Shield Boost Amplifier,,
19297,Gist C-Type Shield Boost Amplifier,,
19299,Gist B-Type Shield Boost Amplifier,,
19301,Gist X-Type Shield Boost Amplifier,,
19303,Pith B-Type Shield Boost Amplifier,,
19311,Pith A-Type Shield Boost Amplifier,,
19313,Coreli C-Type 1MN Microwarpdrive,,
19315,Corelum C-Type 10MN Microwarpdrive,,
19317,Core C-Type 100MN Microwarpdrive,,
19319,Coreli B-Type 1MN Microwarpdrive,,
19321,Corelum B-Type 10MN Microwarpdrive,,
19323,Core B-Type 100MN Microwarpdrive,,
19325,Coreli A-Type 1MN Microwarpdrive,,
19327,Corelum A-Type 10MN Microwarpdrive,,
19329,Core A-Type 100MN Microwarpdrive,,
19335,Core X-Type 100MN Microwarpdrive,,
19337,Gistii C-Type 1MN Microwarpdrive,,
19339,Gistum C-Type 10MN Microwarpdrive,,
19341,Gist C-Type 100MN Microwarpdrive,,
19343,Gistii B-Type 1MN Microwarpdrive,,
19345,Gistum B-Type 10MN Microwarpdrive,,
19347,Gist B-Type 100MN Microwarpdrive,,
19349,Gistii A-Type 1MN Microwarpdrive,,
19351,Gistum A-Type 10MN Microwarpdrive,,
19353,Gist A-Type 100MN Microwarpdrive,,
19359,Gist X-Type 100MN Microwarpdrive,,
19361,Corpum B-Type Energized EM Membrane,,
19363,Centum B-Type Energized EM Membrane,,
19365,Sarum Customs General,,
19366,Ammatar Customs General,,
19367,Caldari Customs Commissioner,,
19368,Khanid Customs General Major,,
19369,Gallente Customs Major,,
19370,Minmatar Customs Commander,,
19371,Amarr Customs General,,
19372,Amarr Customs Surveillance Officer,,
19373,The Prize Container,,
19382,Luther Veron's Head,,
19383,Gallente Customs Official,,
19384,Sarum Customs Surveillance Officer,,
19385,Caldari Customs Agent,,
19386,Khanid Customs Surveillance Officer,,
19387,Ammatar Customs Surveillance Officer,,
19388,Minmatar Customs Patroller,,
19398,Confiscated Viral Agent,,
19399,Confiscated Vitoc,,
19400,1st Tier Overseer's Personal Effects,,
19401,2nd Tier Overseer's Personal Effects,,
19402,3rd Tier Overseer's Personal Effects,,
19403,4th Tier Overseer's Personal Effects,,
19404,5th Tier Overseer's Personal Effects,,
19405,6th Tier Overseer's Personal Effects,,
19406,7th Tier Overseer's Personal Effects,,
19407,8th Tier Overseer's Personal Effects,,
19408,9th Tier Overseer's Personal Effects,,
19409,11th Tier Overseer's Personal Effects,,
19410,12th Tier Overseer's Personal Effects,,
19411,13th Tier Overseer's Personal Effects,,
19412,14th Tier Overseer's Personal Effects,,
19413,15th Tier Overseer's Personal Effects,,
19414,16th Tier Overseer's Personal Effects,,
19415,17th Tier Overseer's Personal Effects,,
19416,18th Tier Overseer's Personal Effects,,
19417,19th Tier Overseer's Personal Effects,,
19418,20th Tier Overseer's Personal Effects,,
19419,21st Tier Overseer's Personal Effects,,
19420,22nd Tier Overseer's Personal Effects,,
19421,23rd Tier Overseer's Personal Effects,,
19422,10th Tier Overseer's Personal Effects,,
19423,Watch Officer,,
19424,Serpentis Shipyard Defender,,
19425,Black Drone Container,,
19426,Strain Operation Bunker,,
19427,Hive Under Construction,,
19430,Omnipotent,,
19459,Phase' Servitor,,
19461,Blaque Voucher,,
19462,Foiritan Voucher,,
19463,Autrech Voucher,,
19466,Regular Mercenary Navigator,,
19468,Longbow' Servitor,,
19470,Intensive Refining Array,,
19487,Angel Battlestation,,
19489,Thukker Modified Medium Shield Extender,,
19491,Thukker Modified 100MN Afterburner,,
19493,Arms Cache,,
19500,Zor's Custom Navigation Link,,
19501,The Damsels Wimpy Prison,,
19502,The Damsels Wimpy Brothel,,
19504,Pirate Headquarters,,
19505,Guristas Starbase Control Tower,,
19533,Gas/Storage Silo - Pirate Extravaganza lvl 3_ MISSION,,
19534,Talisman Alpha,,
19535,Talisman Beta,,
19536,Talisman Gamma,,
19537,Talisman Delta,,
19538,Talisman Epsilon,,
19539,Talisman Omega,,
19540,Snake Alpha,,
19547,Inherent Implants 'Noble' Repair Systems RS-605,,
19548,Inherent Implants 'Noble' Remote Armor Repair Systems RA-705,,
19549,Inherent Implants 'Noble' Mechanic MC-805,,
19550,Inherent Implants 'Noble' Hull Upgrades HG-1005,,
19551,Snake Beta,,
19553,Snake Gamma,,
19554,Snake Delta,,
19555,Snake Epsilon,,
19556,Snake Omega,,
19557,Low-Tech Deadspace Energy Harvester,,
19558,Angel Radiating Telescope,,
19559,Habitation Module,,
19560,Deserted Starbase Storage Facility,,
19561,Habitation Module,,
19562,Habitation Module,,
19563,CONCORD Customs Commander,,
19564,CONCORD Customs Official,,
19565,Guristas Bunker_MISSION,,
19582,Guristas Research Data,,
19583,Regular Mercenary Scout,,
19585,Dewak's Level 1 Decoder,,
19586,Dewak's Level 2 Decoder,,
19587,Dewak's Level 3 Decoder,,
19588,Gas/Storage Silo,,
19589,Utori Kumesh,,
19590,Dewak's First Officer's HQ,,
19591,Dewak's Dot,,
19592,Screaming' Dewak Humfry,,
19593,Imai Kenon's Corpse,,
19594,Dart' Servitor,,
19620,Drone Commandeered Battleship,,
19621,Perimeter Descramble Code,,
19622,Starbase Storage Facility,,
19653,Industrial Derelict,,
19658,Melted Snowball CVII,,
19660,Festival Launcher,,
19662,Jarkon Puman,,
19663,Jarkon Puman's Tag,,
19664,Ammatar Point Defense Battery,,
19665,Ammatar Light Missile Battery,,
19666,Ammatar Heavy Missile Battery,,
19667,Ammatar Cruise Missile Battery,,
19668,Tower Sentry Ammatar I,,
19669,Tower Sentry Ammatar II,,
19670,Tower Sentry Ammatar III,,
19671,Ammatar Barricade,,
19672,Ammatar Cathedral,,
19673,Ammatar Deadspace Tactical Unit,,
19674,Warlord Ixon Kruz,,
19675,Ixon Kruz's Insignia,,
19676,Ixon Reaver,,
19677,Commander Dakin Gara,,
19678,Dakin Gara's Insignia,,
19679,High Priest Karmone Tizmer,,
19680,Karmone Tizmer's Insignia,,
19681,Hunter Malbreth,,
19683,Commander Genom Tara,,
19684,Inherent Implants 'Noble' Repair Proficiency RP-903,,
19685,Inherent Implants 'Noble' Repair Proficiency RP-905,,
19686,Eifyr and Co. 'Gunslinger' Motion Prediction MR-705,,
19687,Eifyr and Co. 'Gunslinger' Surgical Strike SS-905,,
19688,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1005,,
19689,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-805,,
19690,Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-605,,
19691,Inherent Implants 'Lancer' Small Energy Turret SE-605,,
19692,Inherent Implants 'Lancer' Controlled Bursts CB-705,,
19693,Inherent Implants 'Lancer' Gunnery RF-905,,
19694,Inherent Implants 'Lancer' Large Energy Turret LE-1005,,
19695,Inherent Implants 'Lancer' Medium Energy Turret ME-805,,
19696,Zainou 'Deadeye' Sharpshooter ST-905,,
19697,Zainou 'Deadeye' Trajectory Analysis TA-705,,
19698,Zainou 'Deadeye' Large Hybrid Turret LH-1005,,
19699,Zainou 'Deadeye' Medium Hybrid Turret MH-805,,
19700,Zainou 'Deadeye' Small Hybrid Turret SH-605,,
19701,Swarm Parasite Worker,,
19702,Repository Descramble Code,,
19703,Swarm Defense Battery,,
19704,Supreme Hive Defender,,
19705,Outgrowth Hive Entrance Code,,
19706,Celestial Beacon II,,
19707,Outgrowth Strain Mother,,
19708,Metal Scraps In Storage,,
19711,AstroFarm,,
19712,HumanFarm,,
19713,Argon Gas Environment,,
19714,Habitation Module,,
19715,Habitation Module,,
19716,Habitation Module,,
19719,Transport Ships,,
19720,Revelation,,
19721,Revelation Blueprint,,
19722,Naglfar,,
19723,Naglfar Blueprint,,
19724,Moros,,
19725,Moros Blueprint,,
19726,Phoenix,,
19727,Phoenix Blueprint,,
19728,Deadspace Signature,,
19729,Gallente Bunker_UDI,,
19730,Communications Logs,,
19731,Sansha Corpse Collector,,
19732,Sansha Supply Pit Passcard,,
19737,Sansha's Tyrant Elite,,
19738,Subspace Data Miner,,
19739,Cruise Missile Launcher II,,
19740,Cruise Missile Launcher II Blueprint,,
19742,Infested station ruins,,
19743,Extremely Powerful EM Forcefield,,
19744,Sigil,,
19745,Sigil Blueprint,,
19746,Dust Storm Environment,,
19747,Lightning Storm Environment,,
19748,Ethereal Environment,,
19749,Celestial Environment,,
19750,Infernal Environment,,
19751,Icefield Environment,,
19752,Krypton Gas Environment,,
19753,Toxic Cloud Environment,,
19754,Radon Gas Environment,,
19755,Turbulent Storm Environment,,
19756,Xenon Gas Environment,,
19757,Research Outpost,,
19758,Caldari Research Outpost Platform,,
19759,Long Distance Jamming,,
19760,Frequency Modulation,,
19761,Signal Dispersion,,
19765,Warehouse_MISSION,,
19766,Signal Suppression,,
19767,Turret Destabilization,,
19768,Mercenary Corporal,,
19769,Mercenary Lieutenant,,
19794,Cruise Missile Storage,,
19795,Radio Telescope,,
19806,Target Painter II,,
19807,Target Painter II Blueprint,,
19808,Partial Weapon Navigation,,
19809,Partial Weapon Navigation Blueprint,,
19810,Peripheral Weapon Navigation Diameter,,
19811,Peripheral Weapon Navigation Diameter Blueprint,,
19812,Parallel Weapon Navigation Transmitter,,
19813,Parallel Weapon Navigation Transmitter Blueprint,,
19814,Phased Weapon Navigation Array Generation Extron,,
19815,Phased Weapon Navigation Array Generation Extron Blueprint,,
19921,Target Painting,,
19922,Signature Focusing,,
19923,Induced Ion Field ECM I,,
19925,Compulsive Ion Field ECM I,,
19927,Hypnos' Ion Field ECM I,,
19929,Induced Multispectral ECM I,,
19931,Compulsive Multispectral ECM I,,
19933,Hypnos' Multispectral ECM I,,
19935,Languid Phase Inversion ECM I,,
19937,Halting Phase Inversion ECM I,,
19939,Enfeebling Phase Inversion ECM I,,
19942,FZ-3a Disruptive Spatial Destabilizer ECM,,
19944,CZ-4 Concussive Spatial Destabilizer ECM,,
19946,BZ-5 Neutralizing Spatial Destabilizer ECM,,
19948,Gloom' White Noise ECM,,
19950,Shade' White Noise ECM,,
19952,Umbra' White Noise ECM,,
19954,Soran's Passkey,,
19955,True Power' Assembly Security HQ,,
19957,Centus Reprocessing Station,,
19960,Special Products,,
19961,Station Ultima,,
19962,Shadow Iron Charge S,,
19964,Shadow Tungsten Charge S,,
19966,Shadow Iridium Charge S,,
19968,Shadow Lead Charge S,,
19970,Arch Angel Carbonized Lead S,,
19972,Arch Angel Nuclear S,,
19974,Arch Angel Proton S,,
19976,Arch Angel Depleted Uranium S,,
19978,Sanshas Radio S,,
19980,Sanshas Microwave S,,
19982,Sanshas Infrared S,,
19984,Sanshas Standard S,,
19986,Arch Angel Titanium Sabot S,,
19988,Arch Angel Fusion S,,
19990,Arch Angel Phased Plasma S,,
19992,Arch Angel EMP S,,
19994,Arch Angel Carbonized Lead M,,
19995,Arch Angel Carbonized Lead M Blueprint,,
19996,Arch Angel Nuclear M,,
19998,Arch Angel Proton M,,
20000,Arch Angel Depleted Uranium M,,
20002,Arch Angel Titanium Sabot M,,
20003,Arch Angel Titanium Sabot M Blueprint,,
20004,Arch Angel Fusion M,,
20006,Arch Angel Phased Plasma M,,
20008,Arch Angel EMP M,,
20010,Sanshas Radio M,,
20012,Sanshas Microwave M,,
20014,Sanshas Infrared M,,
20016,Sanshas Standard M,,
20018,Sanshas Radio L,,
20020,Sanshas Microwave L,,
20022,Sanshas Infrared L,,
20024,Sanshas Standard L,,
20026,Sanshas Radio XL,,
20028,Sanshas Microwave XL,,
20030,Sanshas Infrared XL,,
20032,Sanshas Standard XL,,
20034,Shadow Thorium Charge S,,
20036,Shadow Uranium Charge S,,
20038,Shadow Plutonium Charge S,,
20040,Shadow Antimatter Charge S,,
20043,Shadow Iron Charge M,,
20045,Shadow Tungsten Charge M,,
20047,Shadow Iridium Charge M,,
20049,Shadow Lead Charge M,,
20051,Shadow Thorium Charge M,,
20053,Shadow Uranium Charge M,,
20055,Shadow Plutonium Charge M,,
20057,Shadow Antimatter Charge M,,
20059,Amarr Control Tower Medium,,
20060,Amarr Control Tower Small,,
20061,Caldari Control Tower Medium,,
20062,Caldari Control Tower Small,,
20063,Gallente Control Tower Medium,,
20064,Gallente Control Tower Small,,
20065,Minmatar Control Tower Medium,,
20066,Minmatar Control Tower Small,,
20069,Armored Warfare Link - Damage Control I,,
20070,Skirmish Warfare Link - Evasive Maneuvers I,,
20077,Main Supply Storage,,
20078,True Creation's Park Overseer,,
20079,Effotber's Transit Overseer,,
20080,Overseer Skomener Effotber,,
20102,Guristas War Installation,,
20103,Product Park Passcard,,
20104,Creations Central Pass,,
20105,True Creations' Manufacture Passcard,,
20108,Gold Sculpture Blueprint,,
20110,Sleeper Foundation Block,,
20113,Datacore - Jove Tech 1,,
20114,Datacore - Propulsion Subsystems Engineering,,
20115,Datacore - Engineering Subsystems Engineering,,
20116,Datacore - Electronic Subsystems Engineering,,
20117,Datacore - Advanced Starship Engineering,,
20121,Crystal Alpha,,
20124,Siege Warfare Link - Active Shielding I,,
20125,Curse,,
20126,Curse Blueprint,,
20127,Stealth Bombers Fake Skill,,
20128,Civilian Pulse Crystal,,
20130,Civilian Autocannon Ammo,,
20132,Civilian Railgun Charge,,
20134,Civilian Blaster Charge,,
20138,Heavy Assault Missile Launcher I,,
20157,Crystal Beta,,
20158,Crystal Gamma,,
20159,Crystal Delta,,
20160,Crystal Epsilon,,
20161,Crystal Omega,,
20162,Asteroid Colony,,
20163,Minmatar Miner,,
20164,Drazin's Keycard,,
20165,Asteroid Prime Colony_MISSION lvl 3,,
20166,Habitation Module,,
20171,Datacore - Hydromagnetic Physics,,
20172,Datacore - Minmatar Starship Engineering,,
20173,Serpentis Major,,
20174,Serpentis Deadspace Sergeant,,
20175,Simple Reactor Array,,
20176,Academy,,
20177,Asteroid Deadspace Mining Colony,,
20182,Secured Drone Bunker,,
20183,Providence,,
20184,Providence Blueprint,,
20185,Charon,,
20186,Charon Blueprint,,
20187,Obelisk,,
20188,Obelisk Blueprint,,
20189,Fenrir,,
20190,Fenrir Blueprint,,
20196,Blood Raider Chapel,,
20197,QA Shield Extender,,
20199,Dread Guristas ECM Multispectral Jammer,,
20201,Kaikka's Modified ECM Multispectral Jammer,,
20203,Thon's Modified ECM Multispectral Jammer,,
20205,Vepas' Modified ECM Multispectral Jammer,,
20207,Estamel's Modified ECM Multispectral Jammer,,
20209,Rocket Specialization,,
20210,Light Missile Specialization,,
20211,Heavy Missile Specialization,,
20212,Cruise Missile Specialization,,
20213,Torpedo Specialization,,
20214,Extra Radar ECCM Scanning Array I,,
20216,Incremental Radar ECCM Scanning Array I,,
20218,Conjunctive Radar ECCM Scanning Array I,,
20219,Conjunctive Radar ECCM Scanning Array I Blueprint,,
20220,Extra Ladar ECCM Scanning Array I,,
20222,Incremental Ladar ECCM Scanning Array I,,
20224,Conjunctive Ladar ECCM Scanning Array I,,
20225,Conjunctive Ladar ECCM Scanning Array I Blueprint,,
20226,Extra Gravimetric ECCM Scanning Array I,,
20228,Incremental Gravimetric ECCM Scanning Array I,,
20230,Conjunctive Gravimetric ECCM Scanning Array I,,
20231,Conjunctive Gravimetric ECCM Scanning Array I Blueprint,,
20232,Extra Magnetometric ECCM Scanning Array I,,
20234,Incremental Magnetometric ECCM Scanning Array I,,
20236,Conjunctive Magnetometric ECCM Scanning Array I,,
20237,Conjunctive Magnetometric ECCM Scanning Array I Blueprint,,
20238,Secure Gravimetric Backup Cluster I,,
20239,Secure Gravimetric Backup Cluster I Blueprint,,
20240,Shielded Gravimetric Backup Cluster I,,
20241,Shielded Gravimetric Backup Cluster I Blueprint,,
20242,Warded Gravimetric Backup Cluster I,,
20243,Warded Gravimetric Backup Cluster I Blueprint,,
20244,Secure Ladar Backup Cluster I,,
20245,Secure Ladar Backup Cluster I Blueprint,,
20246,Shielded Ladar Backup Cluster I,,
20247,Shielded Ladar Backup Cluster I Blueprint,,
20248,Warded Ladar Backup Cluster I,,
20249,Warded Ladar Backup Cluster I Blueprint,,
20250,Secure Magnetometric Backup Cluster I,,
20251,Secure Magnetometric Backup Cluster I Blueprint,,
20252,Shielded Magnetometric Backup Cluster I,,
20253,Shielded Magnetometric Backup Cluster I Blueprint,,
20254,Warded Magnetometric Backup Cluster I,,
20255,Warded Magnetometric Backup Cluster I Blueprint,,
20260,Secure Radar Backup Cluster I,,
20261,Secure Radar Backup Cluster I Blueprint,,
20262,Shielded Radar Backup Cluster I,,
20263,Shielded Radar Backup Cluster I Blueprint,,
20264,Warded Radar Backup Cluster I,,
20265,Warded Radar Backup Cluster I Blueprint,,
20279,Rogue Pirate Raider,,
20280,Siege Module I,,
20281,Siege Module I Blueprint,,
20282,Storage Silo,,
20283,Storage Silo,,
20284,Storage Silo,,
20285,Storage Silo,,
20306,Mjolnir Heavy Assault Missile,,
20307,Scourge Heavy Assault Missile,,
20308,Inferno Heavy Assault Missile,,
20312,Guided Missile Precision,,
20314,Target Navigation Prediction,,
20315,Warhead Upgrades,,
20324,COSMOS Caldari B1,,
20325,Serpentis Bunker,,
20326,Guristas Starbase Control Tower,,
20327,Capital Energy Turret,,
20328,Insorum,,
20329,Radio Telescope,,
20330,Imperial Navy Jakar,,
20333,Republic Fleet Darkana,,
20334,Caldari Navy Temura,,
20335,Federation Navy Orion,,
20342,Advanced Spaceship Command,,
20343,50mm Reinforced Steel Plates II,,
20344,50mm Reinforced Steel Plates II Blueprint,,
20345,100mm Reinforced Steel Plates II,,
20346,100mm Reinforced Steel Plates II Blueprint,,
20347,200mm Reinforced Steel Plates II,,
20348,200mm Reinforced Steel Plates II Blueprint,,
20349,400mm Reinforced Steel Plates II,,
20350,400mm Reinforced Steel Plates II Blueprint,,
20351,800mm Reinforced Steel Plates II,,
20352,800mm Reinforced Steel Plates II Blueprint,,
20353,1600mm Reinforced Steel Plates II,,
20354,1600mm Reinforced Steel Plates II Blueprint,,
20358,Numon Family Heirloom,,
20359,Kazar Numon,,
20362,Foiritan Sculpture,,
20363,Sukuuvestaa Transport Ship,,
20364,Cosmos Condor,,
20367,Smugglers Mask I,,
20368,Smugglers Mask I Blueprint,,
20369,Cosmos Incursus,,
20370,Whelan Machorin,,
20371,Whelan Machorin's Ballistic Smartlink,,
20372,Whelan Machorin's Insignia,,
20373,General 'Buck' Turgidson,,
20374,Buck' Turgidson's Insignia,,
